unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_67.jpg,13,L1,71,481,482.004158004158,161.84615384615384
Scoliosis__S_67.jpg,13,L1,80,51,475.96078431372547,200.45098039215685
Scoliosis__S_67.jpg,13,L1,96,30,479.73333333333335,233.96666666666667
Scoliosis__S_67.jpg,13,L1,130,36,496.30555555555554,126.55555555555556
Scoliosis__S_67.jpg,13,L1,134,31,496.6774193548387,99.48387096774194
Scoliosis__S_67.jpg,13,L1,142,37,501.3243243243243,108.08108108108108
Scoliosis__S_67.jpg,14,L2,1,2956,498.3095399188092,171.9404600811908
Scoliosis__S_67.jpg,15,L3,7,649,515.1956856702619,177.5793528505393
Scoliosis__S_67.jpg,15,L3,21,154,517.7662337662338,96.68831168831169
Scoliosis__S_67.jpg,15,L3,22,195,514.4871794871794,225.43076923076924
Scoliosis__S_67.jpg,15,L3,37,380,547.2973684210526,54.51842105263158
Scoliosis__S_67.jpg,16,L4,1,2316,534.708549222798,145.17141623488774
Scoliosis__S_67.jpg,16,L4,6,302,555.8576158940398,25.102649006622517
Scoliosis__S_67.jpg,16,L4,7,1450,578.6848275862069,39.25586206896552
Scoliosis__S_67.jpg,16,L4,8,47,559.1914893617021,127.91489361702128
Scoliosis__S_67.jpg,17,L5,2,168,545.0238095238095,94.46428571428571
Scoliosis__S_67.jpg,17,L5,5,118,548.1016949152543,144.64406779661016
Scoliosis__S_67.jpg,17,L5,10,171,555.6081871345029,113.51461988304094
Scoliosis__S_67.jpg,17,L5,12,91,555.7802197802198,162.23076923076923
Scoliosis__S_67.jpg,17,L5,21,461,577.2407809110629,167.78958785249458
Scoliosis__S_67.jpg,17,L5,22,199,570.6231155778894,116.55778894472361
Scoliosis__S_67.jpg,17,L5,24,30,572.7,23.033333333333335
Scoliosis__S_67.jpg,17,L5,34,690,605.2463768115942,54.15072463768116
Scoliosis__S_67.jpg,17,L5,38,98,601.7857142857143,285.3673469387755
Scoliosis__S_70.jpg,1,T1,1,1523,102.82665791201576,182.45239658568616
Scoliosis__S_70.jpg,2,T2,1,1846,126.85861321776815,177.3824485373781
Scoliosis__S_70.jpg,3,T3,1,2144,157.90205223880596,167.38013059701493
Scoliosis__S_70.jpg,3,T3,10,520,203.65769230769232,114.59615384615384
Scoliosis__S_70.jpg,4,T4,2,2455,196.79633401221997,118.10427698574338
Scoliosis__S_70.jpg,5,T5,2,967,233.5243019648397,83.32678386763185
Scoliosis__S_70.jpg,5,T5,17,36,259.75,63.97222222222222
Scoliosis__S_70.jpg,5,T5,21,62,267.2258064516129,98.79032258064517
Scoliosis__S_70.jpg,6,T6,2,1296,254.20524691358025,75.07947530864197
Scoliosis__S_70.jpg,6,T6,39,4991,330.3117611701062,98.80324584251653
Scoliosis__S_70.jpg,7,T7,5,78,263.21794871794873,76.32051282051282
Scoliosis__S_70.jpg,7,T7,15,30,272.46666666666664,51.3
Scoliosis__S_70.jpg,7,T7,49,314,377.54458598726114,157.6656050955414
Scoliosis__S_70.jpg,7,T7,73,50,375.16,188.8
Scoliosis__S_70.jpg,7,T7,90,55,387.4,215.65454545454546
Scoliosis__S_70.jpg,7,T7,102,32,401.5,202.65625
Scoliosis__S_70.jpg,8,T8,1,52,276.9423076923077,49.80769230769231
Scoliosis__S_70.jpg,8,T8,4,50,310.68,49.1
Scoliosis__S_70.jpg,8,T8,10,50,349.42,148.64
Scoliosis__S_70.jpg,8,T8,18,99,369.06060606060606,162.26262626262627
Scoliosis__S_70.jpg,8,T8,22,3145,408.7074721780604,212.31192368839427
Scoliosis__S_70.jpg,8,T8,78,580,454.1258620689655,246.81724137931033
Scoliosis__S_70.jpg,8,T8,90,95,450.4842105263158,206.1157894736842
Scoliosis__S_70.jpg,8,T8,93,320,462.45,224.928125
Scoliosis__S_70.jpg,8,T8,109,50,468.54,277.28
Scoliosis__S_70.jpg,8,T8,122,44,479.20454545454544,242.5681818181818
Scoliosis__S_70.jpg,8,T8,147,318,545.7672955974842,246.91194968553458
Scoliosis__S_70.jpg,9,T9,29,329,452.161094224924,224.54407294832828
Scoliosis__S_70.jpg,9,T9,34,114,448.35087719298247,261.8157894736842
Scoliosis__S_70.jpg,9,T9,52,617,470.13614262560776,250.08914100486223
Scoliosis__S_70.jpg,9,T9,77,169,488.396449704142,245.8698224852071
Scoliosis__S_70.jpg,9,T9,111,1231,513.0219333874899,248.67181153533713
Scoliosis__S_70.jpg,9,T9,132,152,542.4605263157895,222.29605263157896
Scoliosis__S_70.jpg,10,T10,92,33,518.8787878787879,272.72727272727275
Scoliosis__S_70.jpg,10,T10,115,458,538.4541484716157,249.2882096069869
Scoliosis__S_70.jpg,11,T11,4,33,350.57575757575756,160.9090909090909
Scoliosis__S_70.jpg,11,T11,27,136,380.94117647058823,130.63235294117646
Scoliosis__S_70.jpg,11,T11,29,87,380.57471264367814,214.4367816091954
Scoliosis__S_70.jpg,11,T11,38,42,396.0238095238095,157.78571428571428
Scoliosis__S_70.jpg,11,T11,47,171,450.30409356725147,269.56140350877195
Scoliosis__S_70.jpg,11,T11,65,46,465.1521739130435,271.4782608695652
Scoliosis__S_70.jpg,11,T11,75,1162,511.4845094664372,230.50516351118762
Scoliosis__S_70.jpg,12,T12,10,36,406.1666666666667,173.69444444444446
Scoliosis__S_70.jpg,12,T12,32,35,458.2,211.71428571428572
Scoliosis__S_70.jpg,13,L1,6,51,419.37254901960785,263.94117647058823
Scoliosis__S_70.jpg,14,L2,7,39,490.4102564102564,211.4102564102564
Scoliosis__S_70.jpg,15,L3,6,134,497.25373134328356,207.9402985074627
Scoliosis__S_70.jpg,15,L3,7,44,495.8181818181818,281.79545454545456
Scoliosis__S_70.jpg,16,L4,2,226,516.0840707964602,206.4070796460177
Scoliosis__S_70.jpg,16,L4,3,31,524.0322580645161,280.7741935483871
Scoliosis__S_70.jpg,16,L4,4,95,543.8631578947368,276.82105263157894
Scoliosis__S_70.jpg,17,L5,1,48,557.8958333333334,281.9375
Scoliosis__S_70.jpg,17,L5,2,1280,571.6421875,215.88671875
Scoliosis__S_72.jpg,1,T1,1,2086,104.13614573346116,148.22770853307767
Scoliosis__S_72.jpg,2,T2,1,1900,130.23368421052632,142.54263157894738
Scoliosis__S_72.jpg,2,T2,2,219,163.2876712328767,101.94520547945206
Scoliosis__S_72.jpg,3,T3,7,2606,164.6327705295472,132.1412125863392
Scoliosis__S_72.jpg,4,T4,1,49,145.57142857142858,100.20408163265306
Scoliosis__S_72.jpg,4,T4,12,2153,204.7965629354389,129.6321411983279
Scoliosis__S_72.jpg,4,T4,13,36,176.38888888888889,95.41666666666667
Scoliosis__S_72.jpg,4,T4,17,57,177.43859649122808,125.64912280701755
Scoliosis__S_72.jpg,4,T4,60,205,250.26341463414633,137.5219512195122
Scoliosis__S_72.jpg,4,T4,66,148,259.9121621621622,137.3310810810811
Scoliosis__S_72.jpg,4,T4,77,86,269.16279069767444,156.69767441860466
Scoliosis__S_72.jpg,4,T4,84,65,270.8615384615385,139.12307692307692
Scoliosis__S_72.jpg,4,T4,99,214,280.0700934579439,139.7570093457944
Scoliosis__S_72.jpg,5,T5,4,53,190.67924528301887,91.09433962264151
Scoliosis__S_72.jpg,5,T5,7,51,201.5686274509804,92.09803921568627
Scoliosis__S_72.jpg,5,T5,8,404,217.7549504950495,98.64603960396039
Scoliosis__S_72.jpg,5,T5,16,946,242.05179704016913,119.95560253699789
Scoliosis__S_72.jpg,5,T5,49,343,270.39650145772595,149.16909620991254
Scoliosis__S_72.jpg,6,T6,10,146,251.68493150684932,96.47260273972603
Scoliosis__S_72.jpg,6,T6,18,5986,318.9447043100568,168.34680922151688
Scoliosis__S_72.jpg,7,T7,2,56,255.16071428571428,86.14285714285714
Scoliosis__S_72.jpg,7,T7,18,95,363.2526315789474,238.47368421052633
Scoliosis__S_72.jpg,7,T7,30,33,373.0,194.24242424242425
Scoliosis__S_72.jpg,7,T7,58,43,387.1162790697674,214.09302325581396
Scoliosis__S_72.jpg,7,T7,89,31,416.9032258064516,234.0
Scoliosis__S_72.jpg,8,T8,12,158,368.8164556962025,186.0759493670886
Scoliosis__S_72.jpg,8,T8,24,813,378.639606396064,219.8548585485855
Scoliosis__S_72.jpg,8,T8,48,1491,408.793427230047,219.04158283031524
Scoliosis__S_72.jpg,8,T8,61,122,444.6311475409836,198.9672131147541
Scoliosis__S_72.jpg,8,T8,76,38,464.1842105263158,223.68421052631578
Scoliosis__S_72.jpg,8,T8,77,44,465.47727272727275,186.79545454545453
Scoliosis__S_72.jpg,9,T9,39,60,474.8666666666667,184.55
Scoliosis__S_72.jpg,9,T9,46,55,481.43636363636364,188.78181818181818
Scoliosis__S_72.jpg,9,T9,93,38,508.60526315789474,197.26315789473685
Scoliosis__S_72.jpg,9,T9,116,82,540.6829268292682,92.92682926829268
Scoliosis__S_72.jpg,9,T9,132,271,546.619926199262,130.3579335793358
Scoliosis__S_72.jpg,10,T10,69,42,558.3571428571429,71.71428571428571
Scoliosis__S_72.jpg,11,T11,21,150,380.28,178.0
Scoliosis__S_72.jpg,11,T11,84,2611,521.0601302183071,142.86939869781693
Scoliosis__S_72.jpg,11,T11,90,261,508.7816091954023,112.08045977011494
Scoliosis__S_72.jpg,11,T11,129,67,523.955223880597,180.83582089552237
Scoliosis__S_72.jpg,11,T11,132,37,525.8378378378378,84.89189189189189
Scoliosis__S_72.jpg,11,T11,139,77,550.4675324675325,157.72727272727272
Scoliosis__S_72.jpg,12,T12,1,2448,439.2083333333333,194.16053921568627
Scoliosis__S_72.jpg,12,T12,3,112,402.3482142857143,252.80357142857142
Scoliosis__S_72.jpg,12,T12,34,660,475.3530303030303,210.74545454545455
Scoliosis__S_72.jpg,12,T12,38,91,468.42857142857144,239.76923076923077
Scoliosis__S_72.jpg,12,T12,56,143,487.8111888111888,162.35664335664336
Scoliosis__S_72.jpg,13,L1,4,34,417.47058823529414,255.52941176470588
Scoliosis__S_72.jpg,13,L1,8,461,438.6767895878525,248.37960954446854
Scoliosis__S_72.jpg,13,L1,23,238,458.2689075630252,156.46218487394958
Scoliosis__S_72.jpg,13,L1,99,93,481.01075268817203,144.38709677419354
Scoliosis__S_72.jpg,14,L2,3,298,488.3322147651007,123.2751677852349
Scoliosis__S_72.jpg,14,L2,8,34,495.4117647058824,191.94117647058823
Scoliosis__S_72.jpg,14,L2,18,119,506.69747899159665,123.28571428571429
Scoliosis__S_72.jpg,15,L3,8,30,497.96666666666664,154.23333333333332
Scoliosis__S_72.jpg,15,L3,10,32,501.1875,109.46875
Scoliosis__S_72.jpg,16,L4,6,35,523.2857142857143,173.5142857142857
Scoliosis__S_72.jpg,16,L4,11,85,539.364705882353,162.2941176470588
Scoliosis__S_72.jpg,16,L4,18,602,559.5166112956811,104.96511627906976
Scoliosis__S_72.jpg,16,L4,19,34,558.6764705882352,55.0
Scoliosis__S_72.jpg,17,L5,6,2605,581.7370441458734,115.58848368522072
Scoliosis__S_84.jpg,1,T1,1,2504,71.42571884984025,140.1505591054313
Scoliosis__S_84.jpg,2,T2,1,2349,97.44827586206897,143.23158790974884
Scoliosis__S_84.jpg,2,T2,2,61,154.59016393442624,112.42622950819673
Scoliosis__S_84.jpg,3,T3,2,3965,140.63051702395964,140.78713745271122
Scoliosis__S_84.jpg,4,T4,7,2845,193.1676625659051,133.23339191564148
Scoliosis__S_84.jpg,5,T5,1,57,204.91228070175438,94.19298245614036
Scoliosis__S_84.jpg,5,T5,2,2263,230.66725585505966,120.13345117101193
Scoliosis__S_84.jpg,6,T6,57,105,321.53333333333336,114.95238095238095
Scoliosis__S_84.jpg,6,T6,58,48,345.8125,58.333333333333336
Scoliosis__S_84.jpg,6,T6,64,66,356.92424242424244,78.12121212121212
Scoliosis__S_84.jpg,7,T7,3,1680,258.61309523809524,100.36785714285715
Scoliosis__S_84.jpg,7,T7,68,39,393.1794871794872,128.7948717948718
Scoliosis__S_84.jpg,7,T7,81,103,411.5533980582524,136.79611650485438
Scoliosis__S_84.jpg,7,T7,98,108,435.22222222222223,106.87037037037037
Scoliosis__S_84.jpg,8,T8,15,1757,280.9658508821855,91.85771200910644
Scoliosis__S_84.jpg,8,T8,51,1663,381.96873120865905,98.31749849669272
Scoliosis__S_84.jpg,8,T8,58,3743,432.80924392198773,120.921453379642
Scoliosis__S_84.jpg,9,T9,1,1846,303.89328277356447,94.76923076923077
Scoliosis__S_84.jpg,9,T9,17,48,333.4791666666667,56.729166666666664
Scoliosis__S_84.jpg,9,T9,27,43,474.6744186046512,159.58139534883722
Scoliosis__S_84.jpg,9,T9,37,84,486.79761904761904,155.3452380952381
Scoliosis__S_84.jpg,9,T9,42,189,502.5978835978836,162.0
Scoliosis__S_84.jpg,10,T10,1,1024,325.9111328125,80.5322265625
Scoliosis__S_84.jpg,10,T10,4,103,321.6601941747573,124.89320388349515
Scoliosis__S_84.jpg,10,T10,12,56,353.4642857142857,55.339285714285715
Scoliosis__S_84.jpg,11,T11,3,3098,351.70432537120723,106.14073595868302
Scoliosis__S_84.jpg,11,T11,26,36,391.4166666666667,68.11111111111111
Scoliosis__S_84.jpg,11,T11,44,373,511.24664879356567,166.28954423592492
Scoliosis__S_84.jpg,11,T11,54,69,528.7826086956521,231.6231884057971
Scoliosis__S_84.jpg,11,T11,59,296,543.9966216216217,185.85135135135135
Scoliosis__S_84.jpg,11,T11,62,103,545.9708737864078,240.1359223300971
Scoliosis__S_84.jpg,12,T12,7,918,397.2429193899782,152.9520697167756
Scoliosis__S_84.jpg,12,T12,9,56,396.7142857142857,118.875
Scoliosis__S_84.jpg,12,T12,16,42,418.5238095238095,151.5
Scoliosis__S_84.jpg,13,L1,3,68,413.72058823529414,174.94117647058823
Scoliosis__S_84.jpg,13,L1,4,1196,437.77341137123744,167.80518394648828
Scoliosis__S_84.jpg,13,L1,5,613,448.8384991843393,92.51549755301795
Scoliosis__S_84.jpg,13,L1,29,36,460.22222222222223,195.83333333333334
Scoliosis__S_84.jpg,13,L1,31,96,469.84375,132.92708333333334
Scoliosis__S_84.jpg,14,L2,2,1455,471.6474226804124,157.94432989690722
Scoliosis__S_84.jpg,14,L2,41,47,494.5744680851064,118.70212765957447
Scoliosis__S_84.jpg,15,L3,1,2411,494.2737453338864,196.85192866030692
Scoliosis__S_84.jpg,15,L3,8,197,480.34517766497464,122.44670050761421
Scoliosis__S_84.jpg,15,L3,32,753,501.5112881806109,132.60424966799468
Scoliosis__S_84.jpg,15,L3,41,44,538.5,224.20454545454547
Scoliosis__S_84.jpg,16,L4,1,2972,532.6473755047107,175.17900403768505
Scoliosis__S_84.jpg,16,L4,11,79,541.9873417721519,251.8987341772152
Scoliosis__S_84.jpg,16,L4,27,62,564.4677419354839,210.24193548387098
Scoliosis__S_84.jpg,17,L5,2,53,541.5094339622641,152.0188679245283
Scoliosis__S_84.jpg,17,L5,3,2612,569.4012251148545,202.51761102603368
Scoliosis__S_89.jpg,1,T1,2,746,40.19839142091153,172.93565683646113
Scoliosis__S_89.jpg,2,T2,1,606,53.193069306930695,173.503300330033
Scoliosis__S_89.jpg,2,T2,3,710,85.05633802816901,173.50140845070422
Scoliosis__S_89.jpg,2,T2,5,180,146.22222222222223,189.61111111111111
Scoliosis__S_89.jpg,3,T3,1,918,68.74945533769063,175.68736383442265
Scoliosis__S_89.jpg,3,T3,2,4339,131.35768610278865,164.44457248213874
Scoliosis__S_89.jpg,4,T4,5,3789,216.0179466877804,145.74769068355766
Scoliosis__S_89.jpg,5,T5,10,719,217.5048678720445,150.3240611961057
Scoliosis__S_89.jpg,5,T5,62,720,248.0,117.70416666666667
Scoliosis__S_89.jpg,6,T6,10,371,279.98382749326146,109.29919137466307
Scoliosis__S_89.jpg,6,T6,66,866,325.23325635103924,77.49076212471131
Scoliosis__S_89.jpg,6,T6,87,215,348.28372093023256,66.4046511627907
Scoliosis__S_89.jpg,6,T6,124,41,364.0487804878049,48.26829268292683
Scoliosis__S_89.jpg,7,T7,1,654,278.5152905198777,83.80275229357798
Scoliosis__S_89.jpg,8,T8,2,543,290.84714548802947,77.05340699815838
Scoliosis__S_89.jpg,8,T8,29,59,303.50847457627117,71.9322033898305
Scoliosis__S_89.jpg,8,T8,44,71,347.11267605633805,48.309859154929576
Scoliosis__S_89.jpg,9,T9,1,291,306.06872852233676,103.05841924398625
Scoliosis__S_89.jpg,9,T9,2,970,317.87628865979383,50.07938144329897
Scoliosis__S_89.jpg,10,T10,1,149,310.59060402684565,53.40268456375839
Scoliosis__S_89.jpg,10,T10,11,31,322.4193548387097,97.48387096774194
Scoliosis__S_89.jpg,11,T11,1,87,331.44827586206895,94.17241379310344
Scoliosis__S_89.jpg,11,T11,7,796,367.7072864321608,73.0891959798995
Scoliosis__S_89.jpg,11,T11,59,536,539.4402985074627,183.080223880597
Scoliosis__S_89.jpg,12,T12,1,48,385.3958333333333,189.3125
Scoliosis__S_89.jpg,12,T12,2,54,394.64814814814815,203.9814814814815
Scoliosis__S_89.jpg,12,T12,95,43,478.3488372093023,124.25581395348837
Scoliosis__S_89.jpg,12,T12,142,107,541.4392523364486,166.6822429906542
Scoliosis__S_89.jpg,12,T12,152,39,551.1538461538462,177.48717948717947
Scoliosis__S_89.jpg,12,T12,161,104,560.3942307692307,173.20192307692307
Scoliosis__S_89.jpg,13,L1,1,460,414.57608695652175,224.03695652173914
Scoliosis__S_89.jpg,13,L1,3,879,421.97724687144483,73.24914675767918
Scoliosis__S_89.jpg,13,L1,7,2878,464.7314107018763,130.2109103544128
Scoliosis__S_89.jpg,14,L2,5,1352,504.8742603550296,164.12869822485206
Scoliosis__S_89.jpg,14,L2,22,161,529.6708074534162,189.055900621118
Scoliosis__S_89.jpg,14,L2,23,38,535.7894736842105,154.05263157894737
Scoliosis__S_89.jpg,15,L3,4,937,515.9018143009605,200.80576307363927
Scoliosis__S_89.jpg,16,L4,1,1379,556.8150833937636,218.2102973168963
Scoliosis__S_89.jpg,16,L4,25,36,571.4722222222222,166.36111111111111
Scoliosis__S_89.jpg,17,L5,1,5603,603.5921827592362,200.68516865964662
Scoliosis__S_96.jpg,1,T1,1,1417,18.27240649258998,171.78263937896966
Scoliosis__S_96.jpg,1,T1,2,76,145.56578947368422,89.98684210526316
Scoliosis__S_96.jpg,2,T2,1,2931,53.39235755714773,191.9651995905834
Scoliosis__S_96.jpg,2,T2,3,40,90.725,177.175
Scoliosis__S_96.jpg,2,T2,4,55,94.18181818181819,234.74545454545455
Scoliosis__S_96.jpg,2,T2,5,99,98.96969696969697,181.5151515151515
Scoliosis__S_96.jpg,2,T2,6,47,116.72340425531915,210.95744680851064
Scoliosis__S_96.jpg,3,T3,1,6125,131.25077551020408,222.73257142857142
Scoliosis__S_96.jpg,3,T3,80,30,205.66666666666666,259.03333333333336
Scoliosis__S_96.jpg,4,T4,45,1279,210.10867865519938,242.41516810007818
Scoliosis__S_96.jpg,4,T4,63,251,186.78884462151393,263.1792828685259
Scoliosis__S_96.jpg,4,T4,105,50,201.28,274.2
Scoliosis__S_96.jpg,4,T4,125,35,233.25714285714287,262.9428571428571
Scoliosis__S_96.jpg,4,T4,130,195,245.7128205128205,252.03589743589743
Scoliosis__S_96.jpg,5,T5,4,2053,243.62299074525086,250.77934729663906
Scoliosis__S_96.jpg,5,T5,30,34,260.88235294117646,290.7352941176471
Scoliosis__S_96.jpg,6,T6,9,1646,269.2989064398542,266.8031591737546
Scoliosis__S_96.jpg,6,T6,23,4944,320.0665453074434,219.8054207119741
Scoliosis__S_96.jpg,6,T6,28,414,353.82608695652175,157.05797101449275
Scoliosis__S_96.jpg,6,T6,33,33,362.3030303030303,137.42424242424244
Scoliosis__S_96.jpg,7,T7,1,63,240.85714285714286,225.61904761904762
Scoliosis__S_96.jpg,7,T7,67,56,386.69642857142856,160.76785714285714
Scoliosis__S_96.jpg,7,T7,72,35,392.34285714285716,149.8
Scoliosis__S_96.jpg,7,T7,80,37,392.86486486486484,166.2972972972973
Scoliosis__S_96.jpg,7,T7,85,587,406.50936967632026,65.5809199318569
Scoliosis__S_96.jpg,8,T8,9,612,368.80065359477123,166.17156862745097
Scoliosis__S_96.jpg,11,T11,2,100,352.01,137.52
Scoliosis__S_96.jpg,11,T11,7,1068,379.63389513108615,171.98314606741573
Scoliosis__S_96.jpg,11,T11,54,115,391.7913043478261,121.87826086956522
Scoliosis__S_96.jpg,11,T11,125,122,534.0327868852459,56.49180327868852
Scoliosis__S_96.jpg,11,T11,130,147,560.3265306122449,89.63945578231292
Scoliosis__S_96.jpg,11,T11,141,55,570.6545454545454,160.61818181818182
Scoliosis__S_96.jpg,12,T12,8,264,410.2386363636364,104.11742424242425
Scoliosis__S_96.jpg,12,T12,24,33,415.57575757575756,145.57575757575756
Scoliosis__S_96.jpg,12,T12,33,59,427.4406779661017,71.64406779661017
Scoliosis__S_96.jpg,13,L1,5,3641,445.67756110958527,75.1878604778907
Scoliosis__S_96.jpg,13,L1,10,155,424.1483870967742,117.71612903225807
Scoliosis__S_96.jpg,13,L1,39,108,465.81481481481484,26.824074074074073
Scoliosis__S_96.jpg,14,L2,1,3549,481.003663003663,76.6785009861933
Scoliosis__S_96.jpg,14,L2,14,237,528.9367088607595,71.47257383966245
Scoliosis__S_96.jpg,14,L2,21,111,539.4684684684685,43.01801801801802
Scoliosis__S_96.jpg,15,L3,1,4029,516.4896996773393,79.0578307272276
Scoliosis__S_96.jpg,15,L3,27,54,528.9074074074074,55.72222222222222
Scoliosis__S_96.jpg,16,L4,1,1561,549.3203074951954,122.34529147982063
Scoliosis__S_96.jpg,16,L4,3,76,555.7763157894736,69.76315789473684
Scoliosis__S_96.jpg,16,L4,7,214,579.7383177570093,119.39252336448598
Scoliosis__S_96.jpg,16,L4,10,35,595.2,100.42857142857143
Scoliosis__S_96.jpg,16,L4,11,30,603.4,156.3
Scoliosis__S_96.jpg,17,L5,4,696,572.419540229885,129.72413793103448
Scoliosis__S_96.jpg,17,L5,5,65,556.1384615384616,157.3846153846154
Scoliosis__S_96.jpg,17,L5,14,73,572.082191780822,181.986301369863
Scoliosis__S_96.jpg,17,L5,22,56,589.1964285714286,191.10714285714286
Scoliosis__S_96.jpg,17,L5,24,40,593.225,169.05
Scoliosis__S_96.jpg,17,L5,26,41,596.1951219512196,133.29268292682926
Scoliosis__S_96.jpg,17,L5,30,156,601.6025641025641,144.01923076923077
Scoliosis__S_96.jpg,17,L5,41,311,610.7781350482315,114.29903536977491
Scoliosis__S_96.jpg,17,L5,50,591,621.4703891708967,163.36886632825718
Scoliosis__S_128.jpg,1,T1,1,601,5.224625623960066,187.52246256239602
Scoliosis__S_128.jpg,2,T2,1,1708,19.725409836065573,186.99882903981265
Scoliosis__S_128.jpg,2,T2,2,31,48.87096774193548,217.96774193548387
Scoliosis__S_128.jpg,2,T2,3,36,63.111111111111114,148.97222222222223
Scoliosis__S_128.jpg,3,T3,3,7144,80.88115901455767,172.60204367301233
Scoliosis__S_128.jpg,3,T3,46,139,141.53956834532374,133.33093525179856
Scoliosis__S_128.jpg,4,T4,14,2694,145.637713437268,123.64996288047513
Scoliosis__S_128.jpg,5,T5,4,4020,185.07910447761193,94.13980099502487
Scoliosis__S_128.jpg,5,T5,19,55,213.12727272727273,52.74545454545454
Scoliosis__S_128.jpg,6,T6,2,31,184.38709677419354,85.03225806451613
Scoliosis__S_128.jpg,6,T6,3,201,199.76119402985074,73.77114427860697
Scoliosis__S_128.jpg,6,T6,9,241,205.20746887966806,114.59751037344398
Scoliosis__S_128.jpg,6,T6,18,178,212.80337078651687,53.235955056179776
Scoliosis__S_128.jpg,6,T6,34,43,221.74418604651163,39.325581395348834
Scoliosis__S_128.jpg,7,T7,1,3316,232.87032569360676,70.63902291917974
Scoliosis__S_128.jpg,8,T8,2,1455,260.693470790378,67.44123711340207
Scoliosis__S_128.jpg,8,T8,3,30,254.56666666666666,39.1
Scoliosis__S_128.jpg,8,T8,13,32,278.1875,108.84375
Scoliosis__S_128.jpg,8,T8,30,100,470.29,229.05
Scoliosis__S_128.jpg,8,T8,34,56,521.0178571428571,247.44642857142858
Scoliosis__S_128.jpg,8,T8,37,34,527.7058823529412,243.73529411764707
Scoliosis__S_128.jpg,9,T9,1,3651,295.5089016707751,76.12380169816488
Scoliosis__S_128.jpg,9,T9,32,83,513.7951807228916,287.8313253012048
Scoliosis__S_128.jpg,9,T9,33,239,518.0502092050209,243.14225941422595
Scoliosis__S_128.jpg,10,T10,1,228,280.0701754385965,64.16666666666667
Scoliosis__S_128.jpg,10,T10,19,1875,322.2336,113.2448
Scoliosis__S_128.jpg,10,T10,56,42,527.547619047619,279.14285714285717
Scoliosis__S_128.jpg,11,T11,1,4804,355.08430474604495,142.04704412989176
Scoliosis__S_128.jpg,11,T11,5,74,376.85135135135135,209.85135135135135
Scoliosis__S_128.jpg,11,T11,45,148,505.18243243243245,288.9527027027027
Scoliosis__S_128.jpg,11,T11,61,306,510.16013071895424,232.90849673202615
Scoliosis__S_128.jpg,11,T11,92,128,538.5703125,236.484375
Scoliosis__S_128.jpg,12,T12,3,4920,404.4065040650407,198.60223577235772
Scoliosis__S_128.jpg,12,T12,30,206,468.9854368932039,219.22815533980582
Scoliosis__S_128.jpg,12,T12,37,163,485.7361963190184,217.07361963190183
Scoliosis__S_128.jpg,13,L1,1,46,409.19565217391306,248.06521739130434
Scoliosis__S_128.jpg,13,L1,2,48,412.2708333333333,260.5416666666667
Scoliosis__S_128.jpg,13,L1,3,1555,438.29260450160774,248.16720257234726
Scoliosis__S_128.jpg,13,L1,35,683,459.9238653001464,196.02928257686676
Scoliosis__S_128.jpg,13,L1,89,30,456.6666666666667,285.06666666666666
Scoliosis__S_128.jpg,14,L2,2,1091,465.3006416131989,271.3693858845096
Scoliosis__S_128.jpg,14,L2,5,101,485.2277227722772,244.87128712871288
Scoliosis__S_128.jpg,14,L2,8,1314,510.7176560121766,205.29832572298326
Scoliosis__S_128.jpg,14,L2,26,39,524.6410256410256,255.46153846153845
Scoliosis__S_128.jpg,15,L3,2,1616,500.2462871287129,267.85210396039605
Scoliosis__S_128.jpg,15,L3,4,38,506.0,297.0263157894737
Scoliosis__S_128.jpg,15,L3,8,94,524.9255319148937,185.13829787234042
Scoliosis__S_128.jpg,15,L3,11,142,534.6549295774648,204.35211267605635
Scoliosis__S_128.jpg,16,L4,6,3218,552.4732753262896,226.03325046612804
Scoliosis__S_128.jpg,16,L4,22,39,579.1794871794872,267.6923076923077
Scoliosis__S_128.jpg,17,L5,8,363,568.6584022038568,261.2121212121212
Scoliosis__S_128.jpg,17,L5,14,2035,594.234398034398,176.8859950859951
Scoliosis__S_129.jpg,1,T1,1,1138,71.16783831282953,174.84973637961335
Scoliosis__S_129.jpg,2,T2,1,1487,100.58238063214526,159.93342299932752
Scoliosis__S_129.jpg,2,T2,2,82,125.0609756097561,115.45121951219512
Scoliosis__S_129.jpg,2,T2,3,285,141.92280701754385,144.07719298245615
Scoliosis__S_129.jpg,3,T3,2,2283,132.82303985983356,130.25974594831362
Scoliosis__S_129.jpg,4,T4,5,362,166.32596685082873,105.18232044198895
Scoliosis__S_129.jpg,4,T4,8,48,185.60416666666666,105.04166666666667
Scoliosis__S_129.jpg,5,T5,5,1480,190.86824324324326,78.00878378378378
Scoliosis__S_129.jpg,5,T5,14,33,215.27272727272728,26.757575757575758
Scoliosis__S_129.jpg,5,T5,23,38,225.89473684210526,64.97368421052632
Scoliosis__S_129.jpg,5,T5,34,33,234.36363636363637,62.39393939393939
Scoliosis__S_129.jpg,6,T6,9,727,217.22145804676754,65.79917469050893
Scoliosis__S_129.jpg,6,T6,15,86,220.8139534883721,43.22093023255814
Scoliosis__S_129.jpg,6,T6,27,39,295.0769230769231,78.71794871794872
Scoliosis__S_129.jpg,6,T6,50,62,341.5483870967742,54.03225806451613
